Country,date,Avg Temp (F)
Italy,3/24/20,42
Italy,3/25/20,46
Italy,2/1/20,55
Italy,2/2/20,56
Italy,2/3/20,55
Italy,2/4/20,54
Italy,2/5/20,50
Italy,2/6/20,45
Italy,2/7/20,42
Italy,2/8/20,45
Italy,2/9/20,46
Italy,2/10/20,55
Italy,2/11/20,58
Italy,2/12/20,52
Italy,2/13/20,50
Italy,2/14/20,53
Italy,2/15/20,49
Italy,2/16/20,48
Italy,2/17/20,51
Italy,2/18/20,53
Italy,2/19/20,49
Italy,2/20/20,48
Italy,2/21/20,46
Italy,2/22/20,49
Italy,2/23/20,51
Italy,2/24/20,55
Italy,2/25/20,54
Italy,2/26/20,55
Italy,2/27/20,49
Italy,2/28/20,52
Italy,2/29/20,49
Italy,3/1/20,55
Italy,3/2/20,54
Italy,3/3/20,51
Italy,3/4/20,47
Italy,3/5/20,46
Italy,3/6/20,51
Italy,3/7/20,49
Italy,3/8/20,48
Italy,3/9/20,47
Italy,3/10/20,48
Italy,3/11/20,51
Italy,3/12/20,52
Italy,3/13/20,56
Italy,3/14/20,54
Italy,3/15/20,53
Italy,3/16/20,51
Italy,3/17/20,51
Italy,3/18/20,52
Italy,3/19/20,56
Italy,3/20/20,52
Italy,3/21/20,52
Italy,3/22/20,55
Italy,3/23/20,48
Italy,3/24/20,44
Italy,3/25/20,46
Italy,2/1/20,52
Italy,2/2/20,54
Italy,2/3/20,56
Italy,2/4/20,51
Italy,2/5/20,41
Italy,2/6/20,39
Italy,2/7/20,43
Italy,2/8/20,43
Italy,2/9/20,47
Italy,2/10/20,51
Italy,2/11/20,52
Italy,2/12/20,50
Italy,2/13/20,47
Italy,2/14/20,47
Italy,2/15/20,46
Italy,2/16/20,50
Italy,2/17/20,51
Italy,2/18/20,49
Italy,2/19/20,47
Italy,2/20/20,42
Italy,2/21/20,46
Italy,2/22/20,46
Italy,2/23/20,53
Italy,2/24/20,54
Italy,2/25/20,52
Italy,2/26/20,45
Italy,2/27/20,40
Italy,2/28/20,44
Italy,2/29/20,46
Italy,3/1/20,49
Italy,3/2/20,49
Italy,3/3/20,43
Italy,3/4/20,40
Italy,3/5/20,43
Italy,3/6/20,47
Italy,3/7/20,41
Italy,3/8/20,41
Italy,3/9/20,44
Italy,3/10/20,46
Italy,3/11/20,54
Italy,3/12/20,55
Italy,3/13/20,54
Italy,3/14/20,48
Italy,3/15/20,44
Italy,3/16/20,45
Italy,3/17/20,47
Italy,3/18/20,49
Italy,3/19/20,53
Italy,3/20/20,56
Italy,3/21/20,55
Italy,3/22/20,47
Italy,3/23/20,35
Italy,3/24/20,33
Italy,3/25/20,33
Italy,2/1/20,22
Italy,2/2/20,24
Italy,2/3/20,23
Italy,2/4/20,4
Italy,2/5/20,4
Italy,2/6/20,17
Italy,2/7/20,23
Italy,2/8/20,22
Italy,2/9/20,20
Italy,2/10/20,18
Italy,2/11/20,9
Italy,2/12/20,6
Italy,2/13/20,13
Italy,2/14/20,14
Italy,2/15/20,26
Italy,2/16/20,30
Italy,2/17/20,24
Italy,2/18/20,12
Italy,2/19/20,6
Italy,2/20/20,17
Italy,2/21/20,21
Italy,2/22/20,25
Italy,2/23/20,29
Italy,2/24/20,29
Italy,2/25/20,20
Italy,2/26/20,-2
Italy,2/27/20,5
Italy,2/28/20,9
Italy,2/29/20,17
Italy,3/1/20,11
Italy,3/2/20,11
Italy,3/3/20,0
Italy,3/4/20,4
Italy,3/5/20,15
Italy,3/6/20,4
Italy,3/7/20,1
Italy,3/8/20,12
Italy,3/9/20,8
Italy,3/10/20,9
Italy,2/1/20,36
Italy,2/2/20,37
Italy,2/3/20,42
Italy,2/4/20,37
Italy,2/5/20,30
Italy,2/6/20,30
Italy,2/7/20,33
Italy,2/8/20,33
Italy,2/9/20,35
Italy,2/10/20,38
Italy,2/11/20,40
Italy,2/12/20,34
Italy,2/13/20,33
Italy,2/14/20,37
Italy,2/15/20,37
Italy,2/16/20,37
Italy,2/17/20,40
Italy,2/18/20,42
Italy,2/19/20,35
Italy,2/20/20,35
Italy,2/21/20,37
Italy,2/22/20,40
Italy,2/23/20,42
Italy,2/24/20,51
Italy,2/25/20,39
Italy,2/26/20,36
Italy,2/27/20,31
Italy,2/28/20,32
Italy,2/29/20,36
Italy,3/1/20,35
Italy,3/2/20,35
Italy,3/3/20,35
Italy,3/4/20,35
Italy,3/5/20,31
Italy,3/6/20,37
Italy,3/7/20,37
Italy,3/8/20,34
Italy,3/9/20,38
Italy,3/10/20,35
Italy,3/11/20,45
Italy,3/12/20,46
Italy,3/13/20,47
Italy,3/14/20,37
Italy,3/15/20,38
Italy,3/16/20,42
Italy,3/17/20,46
Italy,3/18/20,47
Italy,3/19/20,48
Italy,3/20/20,48
Italy,3/21/20,47
Italy,3/22/20,40
Italy,3/23/20,31
Italy,3/24/20,32
Italy,3/25/20,29
Italy,2/1/20,54
Italy,2/2/20,54
Italy,2/3/20,57
Italy,2/4/20,55
Italy,2/5/20,44
Italy,2/6/20,42
Italy,2/7/20,40
Italy,2/8/20,43
Italy,2/9/20,44
Italy,2/10/20,52
Italy,2/11/20,57
Italy,2/12/20,53
Italy,2/13/20,51
Italy,2/14/20,53
Italy,2/15/20,49
Italy,2/16/20,47
Italy,2/17/20,49
Italy,2/18/20,49
Italy,2/19/20,51
Italy,2/20/20,46
Italy,2/21/20,45
Italy,2/22/20,48
Italy,2/23/20,50
Italy,2/24/20,56
Italy,2/25/20,56
Italy,2/26/20,55
Italy,2/27/20,50
Italy,2/28/20,55
Italy,2/29/20,48
Italy,3/1/20,56
Italy,3/2/20,58
Italy,3/3/20,55
Italy,3/4/20,50
Italy,3/5/20,50
Italy,3/6/20,53
Italy,3/7/20,49
Italy,3/8/20,51
Italy,3/9/20,48
Italy,3/10/20,49
Italy,3/11/20,50
Italy,3/12/20,52
Italy,3/13/20,52
Italy,3/14/20,55
Italy,3/15/20,54
Italy,3/16/20,53
Italy,3/17/20,52
Italy,3/18/20,54
Italy,3/19/20,54
Italy,3/20/20,53
Italy,3/21/20,53
Italy,3/22/20,56
Italy,3/23/20,49
Italy,3/24/20,44
Italy,3/25/20,40
Italy,2/1/20,44
Italy,2/2/20,44
Italy,2/3/20,46
Italy,2/4/20,47
Italy,2/5/20,46
Italy,2/6/20,40
Italy,2/7/20,40
Italy,2/8/20,41
Italy,2/9/20,41
Italy,2/10/20,43
Italy,2/11/20,44
Italy,2/12/20,43
Italy,2/13/20,44
Italy,2/14/20,47
Italy,2/15/20,47
Italy,2/16/20,46
Italy,2/17/20,45
Italy,2/18/20,49
Italy,2/19/20,47
Italy,2/20/20,44
Italy,2/21/20,44
Italy,2/22/20,48
Italy,2/23/20,46
Italy,2/24/20,49
Italy,2/25/20,50
Italy,2/26/20,47
Italy,2/27/20,45
Italy,2/28/20,47
Italy,2/29/20,45
Italy,3/1/20,46
Italy,3/2/20,46
Italy,3/3/20,49
Italy,3/4/20,46
Italy,3/5/20,45
Italy,3/6/20,47
Italy,3/7/20,51
Italy,3/8/20,46
Italy,3/9/20,47
Italy,3/10/20,50
Italy,3/11/20,50
Italy,3/12/20,52
Italy,3/13/20,54
Italy,3/14/20,51
Italy,3/15/20,49
Italy,3/16/20,49
Italy,3/17/20,49
Italy,3/18/20,56
Italy,3/19/20,58
Italy,3/20/20,52
Italy,3/21/20,54
Italy,3/22/20,51
Italy,3/23/20,43
Italy,3/24/20,43
Italy,3/25/20,42
Italy,2/1/20,50
Italy,2/2/20,52
Italy,2/3/20,53
Italy,2/4/20,51
Italy,2/5/20,32
Italy,2/6/20,32
Italy,2/7/20,40
Italy,2/8/20,46
Italy,2/9/20,47
Italy,2/10/20,47
Italy,2/11/20,55
Italy,2/12/20,52
Italy,2/13/20,48
Italy,2/14/20,44
Italy,2/15/20,45
Italy,2/16/20,50
Italy,2/17/20,53
Italy,2/18/20,50
Italy,2/19/20,48
Italy,2/20/20,39
Italy,2/21/20,48
Italy,2/22/20,43
Italy,2/23/20,53
Italy,2/24/20,55
Italy,2/25/20,52
Italy,2/26/20,50
Italy,2/27/20,42
Italy,2/28/20,45
Italy,2/29/20,47
Italy,3/1/20,50
Italy,3/2/20,50
Italy,3/3/20,44
Italy,3/4/20,43
Italy,3/5/20,46
Italy,3/6/20,51
Italy,3/7/20,44
Italy,3/8/20,42
Italy,3/9/20,45
Italy,3/10/20,44
Italy,3/11/20,56
Italy,3/12/20,60
Italy,3/13/20,59
Italy,3/14/20,57
Italy,3/15/20,44
Italy,3/16/20,47
Italy,3/17/20,51
Italy,3/18/20,51
Italy,3/19/20,56
Italy,3/20/20,58
Italy,3/21/20,56
Italy,3/22/20,48
Italy,3/23/20,31
Italy,3/24/20,26
Italy,3/25/20,28
Italy,2/1/20,50
Italy,2/2/20,50
Italy,2/3/20,55
Italy,2/4/20,59
Italy,2/5/20,37
Italy,2/6/20,36
Italy,2/7/20,41
Italy,2/8/20,46
Italy,2/9/20,45
Italy,2/10/20,46
Italy,2/11/20,56
Italy,2/12/20,52
Italy,2/13/20,53
Italy,2/14/20,50
Italy,2/15/20,48
Italy,2/16/20,48
Italy,2/17/20,49
Italy,2/18/20,55
Italy,2/19/20,49
Italy,2/20/20,46
Italy,2/21/20,49
Italy,2/22/20,48
Italy,2/23/20,49
Italy,2/24/20,57
Italy,2/25/20,57
Italy,2/26/20,49
Italy,2/27/20,44
Italy,2/28/20,48
Italy,2/29/20,47
Italy,3/1/20,53
Italy,3/2/20,55
Italy,3/3/20,46
Italy,3/4/20,43
Italy,3/5/20,46
Italy,3/6/20,48
Italy,3/7/20,40
Italy,3/8/20,44
Italy,3/9/20,44
Italy,3/10/20,42
Italy,3/11/20,48
Italy,3/12/20,60
Italy,3/13/20,63
Italy,3/14/20,62
Italy,3/15/20,55
Italy,3/16/20,46
Italy,3/17/20,46
Italy,3/18/20,46
Italy,3/19/20,47
Italy,3/20/20,51
Italy,3/21/20,42
Italy,3/22/20,44
Italy,3/23/20,46
Italy,3/24/20,38
Italy,3/25/20,39
